id;word;art;mean;art_chosen;art_right;art_wrong;categ
4287;vorwerfen;;to accuse sb of sth (= beschuldigen);;0;0;0
4288;Vorwurf;der;accusation, reproach;;0;0;0
4289;widersetzen;;(sich jdm/einer Sache ~ = to oppose sb/sth), to resit, to refuse;;0;0;0
4290;einreden;;(jdm etwas ~ = falar para tentar converncer a outra pessoa);;0;0;0
4291;Bergbau;der;mining;;0;0;0
4292;wettbewerbsfähig;;competitive;;0;0;0
4293;wagen;;to dare, to risk, to venture (wie kannst du es wagen?);;0;0;0
4294;aufziehen;;(jdn aufziehen = to tease sb (mit);;0;0;0
4295;Sorgerecht;das;custody (JUR);;0;0;0
4296;beistehen;;to stand by sb (jdm ~);;0;0;0
4297;Ich nehme mir vor, nicht mehr zu rauchen;;sich etwas vornehmen = to get to work on sth;;0;0;0
4298;erraten x verraten;;to guess x to reveal, to betray;;0;0;0
4299;entschlieBen x entscheiden;;sich ~ = to decide für  x sich ~ = to decide (entre 2 opções);;0;0;0
4300;Faden;der;thread (linha de costura), string, stitch (MED);;0;0;0
4301;gutmütig;;good-natured = bonzinho;;0;0;0
4302;ausnutzen;;to use, to exploit;;0;0;0
4303;überlasten;;to overload;;0;0;0
4304;mies;;schlecht (mieses Wetter);;0;0;0
4305;fies;;nasty, horrible, gemein (mean = egoísta);;0;0;0
4306;_derb;;strong (~ Witze), gross, rough (= grob);;0;0;0
4307;unverschämt;;outrageous, imprudent, sem-vergonha;;0;0;0
4308;schweigsam;;silent, discreet;;0;0;0
4309;feige x mut;;cowardly x courage;;0;0;0
4310;ist eine der schönsten Städte der Welt;das;it is one of the most beautiful cities in the world;;0;0;0
4311;Stereotyp;das;stereotype;;0;0;0
4312;weise x Weise;;wise x way (auf diese ~ = in this way);;0;0;0
4313;weisen;;to point, to show sb sth (jdm etwas weisen);;0;0;0
4314;anspannen x entspannen x ausspannen;;flexionar (músculo), to tense x relaxar (músculo) x to relax (Urlaub);;0;0;0
4315;gespannt x angespannt;;tense, curious x tense, nervös;;0;0;0
4316;ist eine (wahre) Schande;Das;this is a(n absolute) disgrace;;0;0;0
4317;Zyniker(in);der;cynic;;0;0;0
4318;verziehen = vewohnen;;to spoil (kid), mimar;;0;0;0
4319;vorziehen ;;to pull out, to prefer;;0;0;0
4320;1st, 2nd, 3rd, 4th....;;erstens, zweitens, drittens,...., sechzehntens;;0;0;0
4321;Lehrling;der;apprentice, trainee;;0;0;0
4322;Gemeinsinn;der;public spirit;;0;0;0
4323;scheinen x erscheinen;;es scheint = parece que x algo realmente parece (aparência);;0;0;0
4324;Schrebergarten;der;casinhas que ficam à beira do rio para cultivo;;0;0;0
4325;Aktie;die;share (ação), ~ fallen/steigen, wie stehen ~?;;0;0;0
4326;A. G. ;die;die Aktiengesellschaft = corporation;;0;0;0
4327;Haftung;die;liability, responsibility;;0;0;0
4328;GmbH;;Gesellschaft mit beschränkter Haftung;;0;0;0
4329;bilder aufhängen x fenster einsetzen x lampe anbringen x maschine anstellen;;colocar um retrato / uma janela / uma lampada / instalar uma máquina;;0;0;0
4330;Schmarotzer;der;parasite (BIOL);;0;0;0
4331;schmarotzen;;parasitar;;0;0;0
4332;Kraftwerk;das;power station (das Atomic~);;0;0;0
4333;Gezeiten;die;tides (Die Ebbe (baixa), die Flut (alta);;0;0;0
4334;Schädlingsbekämpfungsmittel;das;pesticide;;0;0;0
4335;abholzen;;to clear (wald), desmatar;;0;0;0
4336;überfallen;;to attack;;0;0;0
4337;Einstellung;die;employment (= Anstellung), adjustment (= Regulierung);;0;0;0
4338;genehmigen;;to approve, to authorize;;0;0;0
4339;Verschmutzung;die;dirtiness, pollution;;0;0;0
4340;Hochwasser;das;flood (FluB);;0;0;0
4341;Hitzewelle;die;heat wave;;0;0;0
4342;dürr;;arid, dry;;0;0;0
4343;Dürre;die;drought (Aridez);;0;0;0
4344;Vulkanausbruch;der;volcanic eruption;;0;0;0
4345;Hagel;der;hail (granizo);;0;0;0
4346;hageln;;es hagelt = it's hailing = chovendo granizo, (fig. es hagelt Kritik);;0;0;0
4347;mehrfach;;multiple, repeated, many times;;0;0;0
4348;durchsichtig;;transparent;;0;0;0
4349;Hai;der;shark;;0;0;0
4350;Kippe;die;cigarette stub, fag (bituca de cigarro);;0;0;0
4351;Memme;die;sissy (= homem afeminado, tímido, covarde;;0;0;0
4352;Dreck;der;dirt, filth;;0;0;0
4353;Gewässer;das;lago, stretch of water;;0;0;0
4354;Albtraum;der;nightmare;;0;0;0
4355;widerlich;;disgusting, repulsive;;0;0;0
4356;Wende;die;turn, change (Wendepunkt = turning point);;0;0;0
4357;Konsortium;das;consortium;;0;0;0
4358;einklemmen;;prensar (dedo na porta), to jam;;0;0;0
4359;Winkel;der;angle (MATH), Ich kenne Ecke um ~ in FFM = eu conheço tudo em FFM;;0;0;0
4360;Abonnement;das;subscription (Jornal, Revista), season ticket (THEAT);;0;0;0
4361;Zusammenfassung;die;summary (= Überblick);;0;0;0
4362;anscheinend;;apparently, apparent;;0;0;0
4363;den Schein wahren;;to keep up appearances;;0;0;0
4364;Gabe;die;gift (Talento);;0;0;0
4365;zureden;;(jdm ~ = to persuade sb);;0;0;0
4366;betteln;;to beg;;0;0;0
4367;Teil x der Teil;das;part, component x part (1st, 2nd...parte) (zum gröBten Teil = for the most part);;0;0;0
4368;Was schulde ich dir?;;quanto eu te devo?;;0;0;0
4369;gemäB + DAT;;in accordance with;;0;0;0
4370;Sitte;die;custom, manners (Sitten und Gebräuche = customs and traditions);;0;0;0
4371;aufeinanderfolgend;;sucessive (zeitlich);;0;0;0
4372;einprägen;;to stamp (sich etwas ~= to memorize sth) (sich jdm ~ = to make an impression on sb);;0;0;0
4373;Er ist blau;;he is drunk;;0;0;0
4374;Geschehnis;das;event, happening;;0;0;0
4375;gering;;low, little, slight;;0;0;0
4376;edel;;noble, precious, fine (Wein);;0;0;0
4377;Schlagloch;das;buraco na estrada/rua;;0;0;0
4378;bewusst;;conscious, consciously;;0;0;0
4379;Bewusstsein;das;consciousness;;0;0;0
4380;alles in allem;;all in all;;0;0;0
4381;einschränken;;to restrict, to reduce;;0;0;0
4382;unterstreichen;;to underline (_ = der Strich);;0;0;0
4383;übergeben;;to hand over;;0;0;0
4384;Gnade;die;mercy (um ~ bitten);;0;0;0
4385;verhexen;;to bewitch;;0;0;0
4386;flehen;;to plead (um);;0;0;0
4387;Hexe;die;witch;;0;0;0
4388;Beim diesem Text handelt es sich um ein Buch über Reise;;...;;0;0;0
4389;_Dieses Buch handelt von Reisen über alle Kontinenten;;...;;0;0;0
4390;hinwegkommen;;(über etwas ~ = to get over sth);;0;0;0
4391;hinauswachsen;;(über etwas ~ = to outgrowth sth) Er wuchs über sich selbst hinaus = he surpassed himself;;0;0;0
4392;allerlei;;all sorts, kinds of;;0;0;0
4393;vielerlei;;various, all sorts of;;0;0;0
4394;mancherlei;;a number of, various;;0;0;0
4395;keinerlei;;no...whhatsoever, nenhum tipo de;;0;0;0
4396;Ermittler(in);der;investigador;;0;0;0
4397;ausrasten x einrasten;;to do one´s nut x to engage;;0;0;0
4398;vorbehalten;;"to reserve (alle Rechte vorbehalten all rights reserved; Änderungen (sind) vorbehalten subject to alterations)";;0;0;0
4399;Belohnung;die;reward (als ~ für = as a reward for);;0;0;0
4400;Anerkennung;die;recognition, acknowledgement;;0;0;0
4401;Klamotte;die;vestido, = kleider, ;;0;0;0
4402;waagerecht;;horizontal;;0;0;0
4403;senkrecht;;vertical, vertically;;0;0;0
4404;belästigen;;to bother, to molest;;0;0;0
4405;vorbringen;;to say (äuBern), to express;;0;0;0
4406;Kachel;die;tile, azulejo;;0;0;0
4407;Anleitung;die;instructions;;0;0;0
4408;Sekte;die;seita, sect;;0;0;0
4409;Umbruch;der;radical change;;0;0;0
4410;Ehrensache;die;matter of honour;;0;0;0
4411;Voraussetzung;die;prerequisite, precondition;;0;0;0
4412;stricken x nähen;;to knit (costurar) x to sew, to stitch (dar pontos);;0;0;0
4413;schonen;;to look after, to protect;;0;0;0
4414;aufwendig;;costly, extravagantly;;0;0;0
4415;abzählen x abzahlen;;to count x to pay off;;0;0;0
4416;übertragen;;to transfer, to transmit;;0;0;0
4417;verwerten;;to make use of,to use;;0;0;0
4418;verkabeln;;cabear (TV, TELEK);;0;0;0
4419;Rubrik;die;category, section (= Zeitungsrubrik);;0;0;0
4420;Ressort;das;department (Geschäftsbereich);;0;0;0
4421;abstürzen;;to crash, to go to ruin, to fall;;0;0;0
4422;gar;;done, cooked (Essen), (~ nichts = nothing at all);;0;0;0
4423;SchoB;der;lap (colo (de sentar no colo);;0;0;0
4424;gestalten;;to lay out (Text, Wohnung), to organize, to arrange;;0;0;0
4425;von vorne;;from the beginning (Komplett von vorne anfangen);;0;0;0
4426;bereuen;;to regret, to repent of;;0;0;0
4427;locker;;loose, loosely;;0;0;0
4428;Auf der einen Seite...., auf der anderen Seite...;;einerseits...., andereseits....;;0;0;0
4429;Niedergang;der;decline, fall (deterioração);;0;0;0
4430;verbergen;;to hide;;0;0;0
4431;vergleichbar;;comparable;;0;0;0
4432;ansonsten;;otherwise;;0;0;0
4433;anfügen;;"to add (""...."" fügt sie nachdenklich an)";;0;0;0
4434;scheitern;;to fail;;0;0;0
4435;zurechtkommen;;to cope, to manage;;0;0;0
4436;gelassen;;calm, calmly;;0;0;0
4437;zaghaft;;timid, timidly;;0;0;0
4438;Abstammung;die;descent, origin, derivation;;0;0;0
4439;übersiedeln;;to move (von, nach);;0;0;0
4440;absolvieren;;to complete (Studium, Probezeit), to finish (Schule);;0;0;0
4441;Drehbuch;das;script (film);;0;0;0
4442;ehemalige;;former (mein Ehemaliger = meu ex);;0;0;0
4443;ehemals;;formerly;;0;0;0
4444;drauBen x drinnen;;outside x inside;;0;0;0
4445;hinein x hinaus;;in, in there x out, out there;;0;0;0
4446;hinauf x hinunter;;up, upwards x down, downwards;;0;0;0
4447;runzeln;;to wrinkle (Stirn), franzir a testa;;0;0;0
4448;Gebärdensprache;die;gestures, sign language (Zeichensprache);;0;0;0
4449;Beherrschung;die;control, (selbst~ = self-control);;0;0;0
4450;Inhaber(in);der;owner;;0;0;0
4451;mittelbar x unmittelbar;;indirect(ly) x direct(ly);;0;0;0
4452;Auswertung;die;evalutation, analysis;;0;0;0
4453;entfallen;;to be dropped (= wegfallen);;0;0;0
4454;überwinden;;to overcome;;0;0;0
4455;Verlauf;der;course (im Verlauf der Jahre = over the course of the years);;0;0;0
4456;Gestaltung;die;shaping, forming, layout;;0;0;0
4457;versetzen;;to move (sich in jds Lage versetzen = to put oneself in sb´s place  oder position);;0;0;0
4458;karikieren;;to caricature;;0;0;0
4459;exakt;;exact, exactly;;0;0;0
4460;bescheuert;;stupid (total ~ !);;0;0;0
4461;empört;;outraged (über + AKK);;0;0;0
4462;empören;;to fill with indignation, to be indignant;;0;0;0
4463;Geistesblitz;der;brainstorm;;0;0;0
4464;durcheinander;;mixed up (~ sein = to be confused);;0;0;0
4465;transparent;;transparent;;0;0;0
4466;Ausrufezeichen;das;exclamation point (!);;0;0;0
4467;guten Abend allerseits!;;good evening everybody!;;0;0;0
4468;rahmen;;to frame;;0;0;0
4469;jegliche (er, es);;any, each;;0;0;0
4470;erstellen;;to construct, to draw up;;0;0;0
4471;Schwindel;der;dizziness;;0;0;0
4472;beziehungsweise (bzw.);;or, and ...respectively, rather;;0;0;0
4473;abweschseln;;to alternate (~d = alternately);;0;0;0
4474;Abwechslung;die;change;;0;0;0
4475;schwanken;;to fluctuate, to hesitate;;0;0;0
4476;laut (+ GEN);;according to;;0;0;0
4477;übersichtlich;;clear, clearly;;0;0;0
4478;Spalte;die;column (PRESSE);;0;0;0
4479;verweigern;;to refuse;;0;0;0
4480;Pleite;die;bankruptcy;;0;0;0
4481;stetig;;steady, steadily;;0;0;0
4482;durchgeben;;to pass through, to announce (RADIO, TV);;0;0;0
4483;Wir haben lange telefoniert, ohne über die Änderungen zu sprechen;;Änderung = change or alteration;;0;0;0
4484;Wir haben...., ohne das wir über die Änderungen gesprochen haben;;...;;0;0;0
4485;(An)statt lange zu telefonieren, könntest du mir eine e-mail schicken;;...;;0;0;0
4486;(An)statt dass wir telefonieren, schreibe ich dir lieber eine e-mail;;...;;0;0;0
4487;auslösen;;to trigger;;0;0;0
4488;Matsch;der;mud (lama);;0;0;0
4489;sprühen;;to spray;;0;0;0
4490;randalieren;;vandalizar, rampage about;;0;0;0
4491;Führungszeugnis;das;ficha policial;;0;0;0
4492;Liegestütz;der;push-up (SPORT);;0;0;0
4493;etwas ins Leben rufen;;to bring sth into being;;0;0;0
4494;Teufelskreis;der;vicious circle;;0;0;0
4495;Ernte;die;harvest;;0;0;0
4496;Zusammenhang (von, zwischen);der;connection, correlation;;0;0;0
4497;hofieren;;to court (cortejar);;0;0;0
4498;ebenbürtig;;equal (Wir sind ~);;0;0;0
4499;verhältnismäBig;;proportional, proportionally, comparative, relatively;;0;0;0
4500;bezweifeln;;to doubt;;0;0;0
4501;checken;;to check (überprüfen);;0;0;0
4502;herumreden;;to talk away (um etwas ~ = to talk around sth), nicht direkt sagen;;0;0;0
4503;von mir aus!;;I don´t mind (~ as far as I'm concerned);;0;0;0
4504;würdig;;(~ sein = to be worthy);;0;0;0
4505;einwickeln;;to wrap(up), embrulhar;;0;0;0
4506;jederzeit (Adv);;at any time;;0;0;0
4507;meckern;;to moan (über jdn/etwas ~ = to moan about sb/sth);;0;0;0
4508;trommeln;;to drum (gegen die Tür ~ = to bang on the door);;0;0;0
4509;Tresen;der;bar (= Theke), counter;;0;0;0
4510;Zorn;der;anger;;0;0;0
4511;eskalieren;;to escalate;;0;0;0
4512;grölen;;to bawl (gritar);;0;0;0
4513;schwenken;;to wave (Fahnen~);;0;0;0
4514;einmischen;;to interfere;;0;0;0
4515;Schlagersänger(in);der;pop singer;;0;0;0
4516;provozieren;;to provoke;;0;0;0
4517;Weisheit;die;wisdom, wise saying;;0;0;0
4518;Hymne;die;hymn (national), anthem;;0;0;0
4519;unentschieden;;undecided, indecisive, draw (sport = 0 x 0, 1 x 1);;0;0;0
4520;auffordern;;to ask (= zum Tanz bitten);;0;0;0
4521;Aufenthaltsraum;der;waiting room, lounge (auf Flughafen);;0;0;0
4522;Schiene;die;track (Bahn), rails (StraBenbahnschiene);;0;0;0
4523;Bahre;die;stretcher (maca para machucados);;0;0;0
4524;Hocker;der;stool (banco sem encosto);;0;0;0
4525;prächtig;;splendid, marvellous;;0;0;0
4526;paletti;;OK (Alles ist ~);;0;0;0
4527;Schadensersatz;der;compesansation (for damages), to pay damages;;0;0;0
4528;Scherbe;die;fragment (Glassscherbe = broken piece of glass);;0;0;0
4529;Erpressung;die;extortion, blackmail;;0;0;0
4530;Schrottplatz;der;scrap yard;;0;0;0
4531;trüben;;to ofuscate, to blur;;0;0;0
4532;Dämmerung;die;crepuscule, dawn, twilight;;0;0;0
4533;zerren;;to drag sth;;0;0;0
4534;Gegenwehr;die;resistance;;0;0;0
4535;Übel;das;evil, ill;;0;0;0
4536;tapfer;;brave, courageous;;0;0;0
4537;sich wehren;;to defend oneself (against sth);;0;0;0
4538;Riss;der;break, crack, fissure;;0;0;0
4539;Ersetzung;die;replacement;;0;0;0
4540;toben;;to be in a violent temper, to bluster;;0;0;0
4541;tüchtig;;capable, competent, efficient, good;;0;0;0
4542;Festung;die;fort, fortification;;0;0;0
4543;schleppen;;to carry, to tow, to drag;;0;0;0
4544;Trost;der;consolation;;0;0;0
4545;zischen;;to hiss, to fizz (cochichar);;0;0;0
4546;bahnen;;to clear, (jdm einen Weg ~ = to clear/pave the way for sb);;0;0;0
4547;lauschen;;to eavesdrop, to listen;;0;0;0
4548;jammern;;to lament;;0;0;0
4549;Gerücht;das;rumor;;0;0;0
4550;murren;;to grumble (reclamar);;0;0;0
4551;Schmied;der;funelador (funelaria);;0;0;0
4552;Zerstreutheit;die;distração;;0;0;0
4553;abwegig;;absurd;;0;0;0
4554;schrumpfen;;to atrophy, to schrink;;0;0;0
4555;weichen;;to give way to sth;;0;0;0
4556;Drang;der;impulse;;0;0;0
4557;dringen (auf etwas);;to insist on sth;;0;0;0
4558;zücken (etwas);;to pull out sth;;0;0;0
4559;wackelig = wacklig;;shaky, unsteady;;0;0;0
4560;labil;;unstable, instable;;0;0;0
4561;scheu;;shy, shyly;;0;0;0
4562;Hinterlassenschaft;die;legacy (legado);;0;0;0
4563;Kekerlake;die;cockroach;;0;0;0
4564;tröstlich;;comfortable;;0;0;0
4565;sich erholen;;to get better, to recover (von etw);;0;0;0
4566;rastlos;;unresting (unruhig);;0;0;0
4567;kahl;;bald (careca);;0;0;0
4568;Beleg;der;evidence, document;;0;0;0
4569;preisen;;to praise sb/sth, to extol (elogiar, exaltar);;0;0;0
4570;Nickerchen;das;catnap, nap;;0;0;0
4571;nicken;;to nod;;0;0;0
4572;ohnehin;;already, anyway, in any case;;0;0;0
4573;Verschwendung;die;wastage, waste;;0;0;0
4574;zusammenfassend;;in a nutshell, in summary;;0;0;0
4575;eigensinnig;;hard-headed, stubborn;;0;0;0
4576;stets;;always;;0;0;0
4577;inhaltlich;;with regards to content;;0;0;0
4578;umfasst;;enfolded (etw ~ etw - sth includes sth);;0;0;0
4579;prunkvoll;;magnificent, pompous(-ly);;0;0;0
4580;Gehege;das;enclosure, cage;;0;0;0
4581;widerstreben;;to dispute, to go against;;0;0;0
4582;verstauen;;to store, to put sth;;0;0;0
4583;Hehler;der;receiver of stolen goods;;0;0;0
4584;Fund;der;finding, discovery;;0;0;0
4585;Lösegeld;das;ransom, resgate;;0;0;0
4586;erpressen;;chantagear, to balckmail;;0;0;0
4587;mutmaBlich;;presumed, supposable;;0;0;0
4588;ursprünglich;;original, aboriginal, primal;;0;0;0
4589;anpassen;;to adapt, to adjust;;0;0;0
4590;Überwiegen;das;preponderance;;0;0;0
4591;jeweilig;;respective;;0;0;0
4592;übertragen;;to carry forward/over;;0;0;0
4593;In dem Text geht es darum, dass....;;se trata de... (es geht um Leben und Tod);;0;0;0
4594;infolge (+Gen);;because of;;0;0;0
4595;Aufgrund der Tatsache,dass...;;devido ao fato, que....;;0;0;0
4596;Bösewicht;der;villain, bad guy;;0;0;0
4597;überreden;;to convince;;0;0;0
4598;verwirrend;;confusing, bewildering;;0;0;0
4599;Oberbegriff;der;generic term/concept;;0;0;0
4600;Abbuchung;die;debit, withdrawal (Bank), write-off (finan);;0;0;0
4601;Rückgang;der;declide, drop;;0;0;0
4602;entwenden;;to steal (roubar);;0;0;0
4603;maBgeblich;;decisive, important;;0;0;0
4604;Erblichkeit;die;heredity;;0;0;0
4605;heimisch;;local, domestic;;0;0;0
4606;Schwerpunkt;der;main focus, centre of gravity;;0;0;0
4607;pochen;;to knock, to pulse (Herz);;0;0;0
4608;grausen;;to dread;;0;0;0
4609;rasen;;to speed;;0;0;0
4610;Herzrasen;das;tachycardia;;0;0;0
4611;uneigennützig;;unselfish, altruistic;;0;0;0
4612;Ausgleich;der;balance;;0;0;0
4613;Patenschaft;die;sponsorship;;0;0;0
4614;wortkarg;;silent, taciturn;;0;0;0
4615;Rummel;der;hype;;0;0;0
4616;schlüpfen;;"to emerge, to slip; (Küken) to hatch (out)";;0;0;0
4617;Steife;die;rigidity, stiffness;;0;0;0
4618;schlichten;;to arbitrate, to conciliate (Streit~);;0;0;0
4619;nachvollziehbar;;traceable, comprehensible;;0;0;0
4620;in Trümmern;;in Ruins (em destroços);;0;0;0
4621;vordringen;;to penetrate;;0;0;0
4622;Beschluss;der;decision, resolution;;0;0;0
4623;festlegen;;to determine sth;;0;0;0
4624;Bezirk;der;area, domain, district;;0;0;0
4625;matsching;;soft, squishy;;0;0;0
4626;gen;;towards (Richtung_);;0;0;0
4627;harren;;to wait (~ auf etwas);;0;0;0
4628;Gebüsch;das;mato, bosque (el bujedo);;0;0;0
4629;Abfertigung;die;check in, custom clearance, dispatch;;0;0;0
4630;FlieBband;das;conveyor belt;;0;0;0
4631;beförden;;to carry, to convey;;0;0;0
4632;Zerlegung;die;disassembling;;0;0;0
4633;unverstellbar;;fixed;;0;0;0
4634;unvorstellbar;;unimaginable;;0;0;0
4635;Verschrottung;die;scrap, scrapping;;0;0;0
4636;währen;;to last (durar);;0;0;0
4637;knapp;;short, narrow;;0;0;0
4638;bangen;;to worry (um jds Leben bangen = to fear for sb´s life);;0;0;0
4639;bang;;afraid, fearful, scared;;0;0;0
4640;Zweig;der;twig, branch (of a tree);;0;0;0
4641;gestehen;;to confess sth (etwas), to admit sth;;0;0;0
4642;schlummern;;to nap (soneca do alarme);;0;0;0
4643;Reinheit;die;purity;;0;0;0
4644;Feigheit;die;cowardice, cowardliness;;0;0;0
4645;bewirken;;to cause sth, to provoke sth;;0;0;0
4646;Heiterkeit;die;amusement, chherfulness;;0;0;0
4647;geizig;;close-fisted (pão-duro);;0;0;0
4648;verringern;;to deplete, to decrease;;0;0;0
4649;folgerichtig;;consequentially;;0;0;0
4650;unbestritten;;uncontradicted;;0;0;0
4651;merklich;;noticeable, observable;;0;0;0
4652;Für und Wider;das;prós e contras;;0;0;0
4653;abwägen;;to ponder, to weigh sth;;0;0;0
4654;neigen;;to tilt sth, to incline sth;;0;0;0
4655;Rache;die;payback, revenge;;0;0;0
4656;abhängen...;;von;;0;0;0
4657;danken...;;für;;0;0;0
4658;sich sorgen...;;um;;0;0;0
4659;vergleichen...;;mit;;0;0;0
4660;sich ängstigen...;;um;;0;0;0
4661;antworten...;;auf;;0;0;0
4662;beginnen...;;mit;;0;0;0
4663;bitten...;;um;;0;0;0
4664;denken...;;an;;0;0;0
4665;sich entschlieBen...;;zu;;0;0;0
4666;sich erinnern...;;an;;0;0;0
4667;sich entscheiden...;;für;;0;0;0
4668;sich interessieren...;;für;;0;0;0
4669;streiten...;;mit;;0;0;0
4670;suchen...;;nach;;0;0;0
4671;teilnehmen...;;an;;0;0;0
4672;vertrauen...;;auf;;0;0;0
4673;verzichten...;;auf;;0;0;0
4674;wirken...;;auf;;0;0;0
4675;zweifeln...;;an;;0;0;0
4676;Wellpappe;die;corrugated cardboard;;0;0;0
4677;widersprüchlich;;contradictory;;0;0;0
4678;angemessen;;appropriate, acceptably;;0;0;0
4679;Drachen;der;dragon;;0;0;0
4680;bestechen;;to bribe sb;;0;0;0
4681;hervorheben;;to highlight;;0;0;0
4682;Armut;die;poverty;;0;0;0
4683;fluchen;;to curse, to blaspheme;;0;0;0
4684;flüchten;;weggehen;;0;0;0
4685;fluchten;;to align (mit etwas);;0;0;0
